"symbol","uniprot","ensembl","entrez","name","signature"
NA,NA,NA,NA,NA,"HighLowTmp"
"CDIP1","Q9H305","ENSG00000274336",29965,"Cell death-inducing p53-target protein 1","HighLowTmp"
"UBQLN4","Q9NRR5","ENSG00000160803",56893,"Ubiquilin-4","HighLowTmp"
"CENPE","Q02224","ENSG00000138778",1062,"Centromere-associated protein E","HighLowTmp"
NA,NA,NA,NA,NA,"HighLowTmp"
NA,NA,NA,NA,NA,"HighLowTmp"
NA,NA,NA,NA,NA,"HighLowTmp"
"TCF12","Q99081","ENSG00000140262",6938,"Transcription factor 12","HighLowTmp"
"PGAM1","P18669","ENSG00000171314",5223,"Phosphoglycerate mutase 1","HighLowTmp"
"OGA","O60502","ENSG00000198408",10724,"Protein O-GlcNAcase","HighLowTmp"
"ZSCAN26","Q16670","ENSG00000197062",7741,"Zinc finger and SCAN domain-containing protein 26","HighLowTmp"
"TMEM260","Q9NX78","ENSG00000070269",54916,"Transmembrane protein 260","HighLowTmp"
"WDR91","A4D1P6","ENSG00000105875",29062,"WD repeat-containing protein 91","HighLowTmp"
"PABIR2","Q7Z309","ENSG00000156504",159090,"PABIR family member 2","HighLowTmp"
"VASH1","Q7L8A9","ENSG00000071246",22846,"Tubulinyl-Tyr carboxypeptidase 1","HighLowTmp"
"ASCC3","Q8N3C0","ENSG00000112249",10973,"Activating signal cointegrator 1 complex subunit 3","HighLowTmp"
NA,NA,NA,NA,NA,"HighLowTmp"
"CDK5","Q00535","ENSG00000164885",1020,"Cyclin-dependent-like kinase 5","HighLowTmp"
"TASOR","Q9UK61","ENSG00000163946",23272,"Protein TASOR","HighLowTmp"
"PTAR1","Q7Z6K3","ENSG00000188647",375743,"Protein prenyltransferase alpha subunit repeat-containing protein 1","HighLowTmp"
"CDK5RAP3","Q96JB5","ENSG00000108465",80279,"CDK5 regulatory subunit-associated protein 3","HighLowTmp"
NA,NA,NA,NA,NA,"HighLowTmp"
NA,NA,NA,NA,NA,"HighLowTmp"
"OAS2","P29728","ENSG00000111335",4939,"2'-5'-oligoadenylate synthase 2","HighLowTmp"
"MYH10","P35580","ENSG00000133026",4628,"Myosin-10","HighLowTmp"
"GJA3","Q9Y6H8","ENSG00000121743",2700,"Gap junction alpha-3 protein","HighLowTmp"
"ALDH18A1","P54886","ENSG00000059573",5832,"Delta-1-pyrroline-5-carboxylate synthase","HighLowTmp"
"RBM41","Q96IZ5","ENSG00000089682",55285,"RNA-binding protein 41","HighLowTmp"
"HSPD1","P10809","ENSG00000144381",3329,"60 kDa heat shock protein, mitochondrial","HighLowTmp"
"DOCK7","Q96N67","ENSG00000116641",85440,"Dedicator of cytokinesis protein 7","HighLowTmp"
NA,NA,NA,NA,NA,"HighLowTmp"
"TMEM30A","Q9NV96","ENSG00000112697",55754,"Cell cycle control protein 50A","HighLowTmp"
"PIGK","Q92643","ENSG00000142892",10026,"GPI-anchor transamidase","HighLowTmp"
"EXTL2","Q9UBQ6","ENSG00000162694",2135,"Exostosin-like 2","HighLowTmp"
"PCBD1","P61457","ENSG00000166228",5092,"Pterin-4-alpha-carbinolamine dehydratase","HighLowTmp"
NA,NA,NA,NA,NA,"HighLowTmp"
"TSTD1","Q8NFU3","ENSG00000215845",100131187,"Thiosulfate:glutathione sulfurtransferase","HighLowTmp"
"TMED10","P49755","ENSG00000170348",10972,"Transmembrane emp24 domain-containing protein 10","HighLowTmp"
NA,NA,NA,NA,NA,"HighLowTmp"
"ZNF630","Q2M218","ENSG00000221994",57232,"Zinc finger protein 630","HighLowTmp"
"STAT2","P52630","ENSG00000170581",6773,"Signal transducer and activator of transcription 2","HighLowTmp"
"TTI1","O43156","ENSG00000101407",9675,"TELO2-interacting protein 1 homolog","HighLowTmp"
"CFAP74","Q9C0B2","ENSG00000142609",85452,"Cilia- and flagella-associated protein 74","HighLowTmp"
"KLHL3","Q9UH77","ENSG00000146021",26249,"Kelch-like protein 3","HighLowTmp"
"LENG8","Q96PV6","ENSG00000276458",114823,"Leukocyte receptor cluster member 8","HighLowTmp"
"RB1","P06400","ENSG00000139687",5925,"Retinoblastoma-associated protein","HighLowTmp"
"HSPA6","P17066","ENSG00000173110",3310,"Heat shock 70 kDa protein 6","HighLowTmp"
"CCDC189","A1A4V9","ENSG00000196118",90835,"Coiled-coil domain-containing protein 189","HighLowTmp"
"RNF146","Q9NTX7","ENSG00000118518",81847,"E3 ubiquitin-protein ligase RNF146","HighLowTmp"
"SEPTIN3","Q9UH03","ENSG00000100167",55964,"Neuronal-specific septin-3","HighLowTmp"
"ARMT1","Q9H993","ENSG00000146476",79624,"Damage-control phosphatase ARMT1","HighLowTmp"
"NDUFS4","O43181","ENSG00000164258",4724,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 4, mitochondrial","HighLowTmp"
"GDPD3","Q7L5L3","ENSG00000102886",79153,"Lysophospholipase D GDPD3","HighLowTmp"
"MGMT","P16455","ENSG00000170430",4255,"Methylated-DNA--protein-cysteine methyltransferase","HighLowTmp"
NA,NA,NA,NA,NA,"HighLowTmp"
"GPR160","Q9UJ42","ENSG00000173890",26996,"Probable G-protein coupled receptor 160","HighLowTmp"
"BAG2","O95816","ENSG00000112208",9532,"BAG family molecular chaperone regulator 2","HighLowTmp"
"MED25","Q71SY5","ENSG00000104973",81857,"Mediator of RNA polymerase II transcription subunit 25","HighLowTmp"
"GPD1L","Q8N335","ENSG00000152642",23171,"Glycerol-3-phosphate dehydrogenase 1-like protein","HighLowTmp"
NA,NA,NA,NA,NA,"HighLowTmp"
"PPP1R12C","Q9BZL4","ENSG00000125503",54776,"Protein phosphatase 1 regulatory subunit 12C","HighLowTmp"
"MTHFD2","P13995","ENSG00000065911",10797,"Bifunctional methylenetetrahydrofolate dehydrogenase/cyclohydrolase, mitochondrial","HighLowTmp"
NA,NA,NA,NA,NA,"HighLowTmp"
"AMH","P03971","ENSG00000104899",268,"Muellerian-inhibiting factor","HighLowTmp"
"MTG1","Q9BT17","ENSG00000148824",92170,"Mitochondrial ribosome-associated GTPase 1","HighLowTmp"
NA,NA,NA,NA,NA,"HighLowTmp"
NA,NA,NA,NA,NA,"HighLowTmp"
"MAGEB3","O15480","ENSG00000198798",4114,"Melanoma-associated antigen B3","HighLowTmp"
NA,NA,NA,NA,NA,"HighLowTmp"
"SCRIB","Q14160","ENSG00000180900",23513,"Protein scribble homolog","HighLowTmp"
"ADGRG6","Q86SQ4","ENSG00000112414",57211,"Adhesion G-protein coupled receptor G6","HighLowTmp"
"MORF4L2","Q15014","ENSG00000123562",9643,"Mortality factor 4-like protein 2","HighLowTmp"
"RACGAP1","Q9H0H5","ENSG00000161800",29127,"Rac GTPase-activating protein 1","HighLowTmp"
"ZNF107","Q9UII5","ENSG00000196247",51427,"Zinc finger protein 107","HighLowTmp"
NA,NA,NA,NA,NA,"HighLowTmp"
"MPP5","Q8N3R9","ENSG00000072415",64398,"Protein PALS1","HighLowTmp"
"STC2","O76061","ENSG00000113739",8614,"Stanniocalcin-2","HighLowTmp"
"EBI3","Q14213","ENSG00000105246",10148,"Interleukin-27 subunit beta","HighLowTmp"
"ERGIC2","Q96RQ1","ENSG00000087502",51290,"Endoplasmic reticulum-Golgi intermediate compartment protein 2","HighLowTmp"
"CCDC24","Q8N4L8","ENSG00000159214",149473,"Coiled-coil domain-containing protein 24","HighLowTmp"
NA,NA,NA,NA,NA,"HighLowTmp"
"BLM","P54132","ENSG00000197299",641,"Bloom syndrome protein","HighLowTmp"
"IARS1","P41252","ENSG00000196305",3376,"Isoleucine--tRNA ligase, cytoplasmic","HighLowTmp"
NA,NA,NA,NA,NA,"HighLowTmp"
"TNFRSF25","Q93038","ENSG00000215788",8718,"Tumor necrosis factor receptor superfamily member 25","HighLowTmp"
"MNS1","Q8NEH6","ENSG00000138587",55329,"Meiosis-specific nuclear structural protein 1","HighLowTmp"
"EGLN1","Q9GZT9","ENSG00000135766",54583,"Egl nine homolog 1","HighLowTmp"
"PIF1","Q9H611","ENSG00000140451",80119,"ATP-dependent DNA helicase PIF1","HighLowTmp"
"ODF2","Q5BJF6","ENSG00000136811",4957,"Outer dense fiber protein 2","HighLowTmp"
"MT2A","P02795","ENSG00000125148",4502,"Metallothionein-2","HighLowTmp"
"CSTB","P04080","ENSG00000160213",1476,"Cystatin-B","HighLowTmp"
"KIAA1549L","Q6ZVL6","ENSG00000110427",25758,"UPF0606 protein KIAA1549L","HighLowTmp"
"LTN1","O94822","ENSG00000198862",26046,"E3 ubiquitin-protein ligase listerin","HighLowTmp"
"EIF4G3","O43432","ENSG00000075151",8672,"Eukaryotic translation initiation factor 4 gamma 3","HighLowTmp"
"TCAF2","A6NFQ2","ENSG00000170379",285966,"TRPM8 channel-associated factor 2","HighLowTmp"
"HOOK2","Q96ED9","ENSG00000095066",29911,"Protein Hook homolog 2","HighLowTmp"
"MPZL2","O60487","ENSG00000149573",10205,"Myelin protein zero-like protein 2","HighLowTmp"
NA,NA,NA,NA,NA,"HighLowTmp"
"FBXO3","Q9UK99","ENSG00000110429",26273,"F-box only protein 3","HighLowTmp"
"ANOS1","P23352","ENSG00000011201",3730,"Anosmin-1","HighLowTmp"
NA,NA,NA,NA,NA,"HighLowTmp"
"DENND11","A4D1U4","ENSG00000262599",57189,"DENN domain-containing protein 11","HighLowTmp"
NA,NA,NA,NA,NA,"HighLowTmp"
"CCDC126","Q96EE4","ENSG00000169193",90693,"Coiled-coil domain-containing protein 126","HighLowTmp"
"LMNB2","Q03252","ENSG00000176619",84823,"Lamin-B2","HighLowTmp"
"RABL3","Q5HYI8","ENSG00000144840",285282,"Rab-like protein 3","HighLowTmp"
"EMC1","Q8N766","ENSG00000127463",23065,"ER membrane protein complex subunit 1","HighLowTmp"
"SPTSSA","Q969W0","ENSG00000165389",171546,"Serine palmitoyltransferase small subunit A","HighLowTmp"
"MAPK13","O15264","ENSG00000156711",5603,"Mitogen-activated protein kinase 13","HighLowTmp"
"UBXN8","O00124","ENSG00000104691",7993,"UBX domain-containing protein 8","HighLowTmp"
"CCBE1","Q6UXH8","ENSG00000183287",147372,"Collagen and calcium-binding EGF domain-containing protein 1","HighLowTmp"
"CTSK","P43235","ENSG00000143387",1513,"Cathepsin K","HighLowTmp"
NA,NA,NA,NA,NA,"HighLowTmp"
"MECOM","Q03112","ENSG00000085276",2122,"Histone-lysine N-methyltransferase MECOM","HighLowTmp"
"ALMS1","Q8TCU4","ENSG00000116127",7840,"Alstrom syndrome protein 1","HighLowTmp"
"VMP1","Q96GC9","ENSG00000062716",81671,"Vacuole membrane protein 1","HighLowTmp"
"ADAMTS9","Q9P2N4","ENSG00000163638",56999,"A disintegrin and metalloproteinase with thrombospondin motifs 9","HighLowTmp"
"CNOT6L","Q96LI5","ENSG00000138767",246175,"CCR4-NOT transcription complex subunit 6-like","HighLowTmp"
"BRCC3","P46736","ENSG00000185515",79184,"Lys-63-specific deubiquitinase BRCC36","HighLowTmp"
"LIG3","P49916","ENSG00000005156",3980,"DNA ligase 3","HighLowTmp"
"CNST","Q6PJW8","ENSG00000162852",163882,"Consortin","HighLowTmp"
"SMARCA4","P51532","ENSG00000127616",6597,"Transcription activator BRG1","HighLowTmp"
"VKORC1L1","Q8N0U8","ENSG00000196715",154807,"Vitamin K epoxide reductase complex subunit 1-like protein 1","HighLowTmp"
"MARCHF9","Q86YJ5","ENSG00000139266",92979,"E3 ubiquitin-protein ligase MARCHF9","HighLowTmp"
"SEMA3E","O15041","ENSG00000170381",9723,"Semaphorin-3E","HighLowTmp"
"REEP3","Q6NUK4","ENSG00000165476",221035,"Receptor expression-enhancing protein 3","HighLowTmp"
"ZNF738","Q8NE65","ENSG00000172687",148203,"Protein ZNF738","HighLowTmp"
"CGNL1","Q0VF96","ENSG00000128849",84952,"Cingulin-like protein 1","HighLowTmp"
"INPP4B","O15327","ENSG00000109452",8821,"Inositol polyphosphate 4-phosphatase type II","HighLowTmp"
"TECPR1","Q7Z6L1","ENSG00000205356",25851,"Tectonin beta-propeller repeat-containing protein 1","HighLowTmp"
"CSTF3","Q12996","ENSG00000176102",1479,"Cleavage stimulation factor subunit 3","HighLowTmp"
"FBLN1","P23142","ENSG00000077942",2192,"Fibulin-1","HighLowTmp"
NA,NA,NA,NA,NA,"HighLowTmp"
"TMSB15A","P0CG34","ENSG00000158164",11013,"Thymosin beta-15A","HighLowTmp"
NA,NA,NA,NA,NA,"HighLowTmp"
"HUWE1","Q7Z6Z7","ENSG00000086758",10075,"E3 ubiquitin-protein ligase HUWE1","HighLowTmp"
"MET","P08581","ENSG00000105976",4233,"Hepatocyte growth factor receptor","HighLowTmp"
"ARFIP1","P53367","ENSG00000164144",27236,"Arfaptin-1","HighLowTmp"
"HTT","P42858","ENSG00000197386",3064,"Huntingtin","HighLowTmp"
"BLZF1","Q9H2G9","ENSG00000117475",8548,"Golgin-45","HighLowTmp"
NA,NA,NA,NA,NA,"HighLowTmp"
"THAP10","Q9P2Z0","ENSG00000129028",56906,"THAP domain-containing protein 10","HighLowTmp"
"PSRC1","Q6PGN9","ENSG00000134222",84722,"Proline/serine-rich coiled-coil protein 1","HighLowTmp"
"TMEM107","Q6UX40","ENSG00000179029",84314,"Transmembrane protein 107","HighLowTmp"
"PPP1R3E","Q9H7J1","ENSG00000235194",90673,"Protein phosphatase 1 regulatory subunit 3E","HighLowTmp"
"APOLD1","Q96LR9","ENSG00000178878",81575,"Apolipoprotein L domain-containing protein 1","HighLowTmp"
"SLC25A22","Q9H936","ENSG00000177542",79751,"Mitochondrial glutamate carrier 1","HighLowTmp"
"TTC31","Q49AM3","ENSG00000115282",64427,"Tetratricopeptide repeat protein 31","HighLowTmp"
"NFE2L1","Q14494","ENSG00000082641",4779,"Endoplasmic reticulum membrane sensor NFE2L1","HighLowTmp"
NA,NA,NA,NA,NA,"HighLowTmp"
"CDKAL1","Q5VV42","ENSG00000145996",54901,"Threonylcarbamoyladenosine tRNA methylthiotransferase","HighLowTmp"
"SHROOM4","Q9ULL8","ENSG00000158352",57477,"Protein Shroom4","HighLowTmp"
"SPIB","Q01892","ENSG00000269404",6689,"Transcription factor Spi-B","HighLowTmp"
"NCBP2","P52298","ENSG00000114503",22916,"Nuclear cap-binding protein subunit 2","HighLowTmp"
"C1QL4","Q86Z23","ENSG00000186897",338761,"Complement C1q-like protein 4","HighLowTmp"
"EFCAB7","A8K855","ENSG00000203965",84455,"EF-hand calcium-binding domain-containing protein 7","HighLowTmp"
"B3GAT3","O94766","ENSG00000149541",26229,"Galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase 3","HighLowTmp"
"USP5","P45974","ENSG00000111667",8078,"Ubiquitin carboxyl-terminal hydrolase 5","HighLowTmp"
"CCNB1","P14635","ENSG00000134057",891,"G2/mitotic-specific cyclin-B1","HighLowTmp"
"DHFR2","Q86XF0","ENSG00000178700",200895,"Dihydrofolate reductase 2, mitochondrial","HighLowTmp"
"DUSP3","P51452","ENSG00000108861",1845,"Dual specificity protein phosphatase 3","HighLowTmp"
"ABLIM3","O94929","ENSG00000173210",22885,"Actin-binding LIM protein 3","HighLowTmp"
"KRTCAP3","Q53RY4","ENSG00000157992",200634,"Keratinocyte-associated protein 3","HighLowTmp"
"TMEM262","E9PQX1","ENSG00000187066",100130348,"Transmembrane protein 262","HighLowTmp"
"PODXL2","Q9NZ53","ENSG00000114631",50512,"Podocalyxin-like protein 2","HighLowTmp"
"ZNF322","Q6U7Q0","ENSG00000181315",79692,"Zinc finger protein 322","HighLowTmp"
"FMN1","Q68DA7","ENSG00000248905",342184,"Formin-1","HighLowTmp"
"RMI2","Q96E14","ENSG00000175643",116028,"RecQ-mediated genome instability protein 2","HighLowTmp"
NA,NA,NA,NA,NA,"HighLowTmp"
"ADAMTS3","O15072","ENSG00000156140",9508,"A disintegrin and metalloproteinase with thrombospondin motifs 3","HighLowTmp"
"HLA-DMB","P28068","ENSG00000242386",3109,"HLA class II histocompatibility antigen, DM beta chain","HighLowTmp"
"KIAA1328","Q86T90","ENSG00000150477",57536,"Protein hinderin","HighLowTmp"
"NGB","Q9NPG2","ENSG00000165553",58157,"Neuroglobin","HighLowTmp"
"RPS6KA2","Q15349","ENSG00000071242",6196,"Ribosomal protein S6 kinase alpha-2","HighLowTmp"
"GLB1L2","Q8IW92","ENSG00000149328",89944,"Beta-galactosidase-1-like protein 2","HighLowTmp"
"MED14","O60244","ENSG00000180182",9282,"Mediator of RNA polymerase II transcription subunit 14","HighLowTmp"
NA,NA,NA,NA,NA,"HighLowTmp"
NA,NA,NA,NA,NA,"HighLowTmp"
"RBM33","Q96EV2","ENSG00000184863",155435,"RNA-binding protein 33","HighLowTmp"
"KLK6","Q92876","ENSG00000167755",5653,"Kallikrein-6","HighLowTmp"
NA,NA,NA,NA,NA,"HighLowTmp"
"NUP37","Q8NFH4","ENSG00000075188",79023,"Nucleoporin Nup37","HighLowTmp"
"CCDC81","Q6ZN84","ENSG00000149201",60494,"Coiled-coil domain-containing protein 81","HighLowTmp"
NA,NA,NA,NA,NA,"HighLowTmp"
"INTS2","Q9H0H0","ENSG00000108506",57508,"Integrator complex subunit 2","HighLowTmp"
"EYA1","Q99502","ENSG00000104313",2138,"Eyes absent homolog 1","HighLowTmp"
"ACADM","P11310","ENSG00000117054",34,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial","HighLowTmp"
"TRIM52","Q96A61","ENSG00000183718",84851,"E3 ubiquitin-protein ligase TRIM52","HighLowTmp"
"RNASE3","P12724","ENSG00000169397",6037,"Eosinophil cationic protein","HighLowTmp"
"PCOLCE2","Q9UKZ9","ENSG00000163710",26577,"Procollagen C-endopeptidase enhancer 2","HighLowTmp"
"LEPR","P48357","ENSG00000116678",3953,"Leptin receptor","HighLowTmp"
"MIB2","Q96AX9","ENSG00000197530",142678,"E3 ubiquitin-protein ligase MIB2","HighLowTmp"
"SORL1","Q92673","ENSG00000137642",6653,"Sortilin-related receptor","HighLowTmp"
"MAGIX","Q9H6Y5","ENSG00000269313",79917,"PDZ domain-containing protein MAGIX","HighLowTmp"
"NGEF","Q8N5V2","ENSG00000066248",25791,"Ephexin-1","HighLowTmp"
"CD2","P06729","ENSG00000116824",914,"T-cell surface antigen CD2","HighLowTmp"
"HOXD12","P35452","ENSG00000170178",3238,"Homeobox protein Hox-D12","HighLowTmp"
"LEPROTL1","O95214","ENSG00000104660",23484,"Leptin receptor overlapping transcript-like 1","HighLowTmp"
"BCS1L","Q9Y276","ENSG00000074582",617,"Mitochondrial chaperone BCS1","HighLowTmp"
"CDC6","Q99741","ENSG00000094804",990,"Cell division control protein 6 homolog","HighLowTmp"
"MAP4K4","O95819","ENSG00000071054",9448,"Mitogen-activated protein kinase kinase kinase kinase 4","HighLowTmp"
"PLAC9","Q5JTB6","ENSG00000189129",219348,"Placenta-specific protein 9","HighLowTmp"
"NDUFA2","O43678","ENSG00000131495",4695,"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 2","HighLowTmp"
NA,NA,NA,NA,NA,"HighLowTmp"
NA,NA,NA,NA,NA,"HighLowTmp"
"GYS1","P13807","ENSG00000104812",2997,"Glycogen [starch] synthase, muscle","HighLowTmp"
"DISP2","A7MBM2","ENSG00000140323",85455,"Protein dispatched homolog 2","HighLowTmp"
"COMMD6","Q7Z4G1","ENSG00000188243",170622,"COMM domain-containing protein 6","HighLowTmp"
NA,NA,NA,NA,NA,"HighLowTmp"
NA,NA,NA,NA,NA,"HighLowTmp"
"GBF1","Q92538","ENSG00000107862",8729,"Golgi-specific brefeldin A-resistance guanine nucleotide exchange factor 1","HighLowTmp"
"COL6A1","P12109","ENSG00000142156",1291,"Collagen alpha-1(VI) chain","HighLowTmp"
NA,NA,NA,NA,NA,"HighLowTmp"
"TMLHE","Q9NVH6","ENSG00000185973",55217,"Trimethyllysine dioxygenase, mitochondrial","HighLowTmp"
"PPP2R5D","Q14738","ENSG00000112640",5528,"Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit delta isoform","HighLowTmp"
NA,NA,NA,NA,NA,"HighLowTmp"
"SMR3A","Q99954","ENSG00000109208",26952,"Submaxillary gland androgen-regulated protein 3A","HighLowTmp"
"CPSF3","Q9UKF6","ENSG00000119203",51692,"Cleavage and polyadenylation specificity factor subunit 3","HighLowTmp"
NA,NA,NA,NA,NA,"HighLowTmp"
"ORC2","Q13416","ENSG00000115942",4999,"Origin recognition complex subunit 2","HighLowTmp"
NA,NA,NA,NA,NA,"HighLowTmp"
"NDRG3","Q9UGV2","ENSG00000101079",57446,"Protein NDRG3","HighLowTmp"
NA,NA,NA,NA,NA,"HighLowTmp"
"SSBP1","Q04837","ENSG00000262771",6742,"Single-stranded DNA-binding protein, mitochondrial","HighLowTmp"
"ERBB3","P21860","ENSG00000065361",2065,"Receptor tyrosine-protein kinase erbB-3","HighLowTmp"
NA,NA,NA,NA,NA,"HighLowTmp"
"ZNF682","O95780","ENSG00000197124",91120,"Zinc finger protein 682","HighLowTmp"
"ROGDI","Q9GZN7","ENSG00000067836",79641,"Protein rogdi homolog","HighLowTmp"
"STIMATE","Q86TL2","ENSG00000213533",375346,"Store-operated calcium entry regulator STIMATE","HighLowTmp"
"KDM3A","Q9Y4C1","ENSG00000115548",55818,"Lysine-specific demethylase 3A","HighLowTmp"
"DCAKD","Q8WVC6","ENSG00000172992",79877,"Dephospho-CoA kinase domain-containing protein","HighLowTmp"
"ATPAF1","Q5TC12","ENSG00000123472",64756,"ATP synthase mitochondrial F1 complex assembly factor 1","HighLowTmp"
"FAM221A","A4D161","ENSG00000188732",340277,"Protein FAM221A","HighLowTmp"
"GABARAPL2","P60520","ENSG00000034713",11345,"Gamma-aminobutyric acid receptor-associated protein-like 2","HighLowTmp"
"ARMCX1","Q9P291","ENSG00000126947",51309,"Armadillo repeat-containing X-linked protein 1","HighLowTmp"
NA,NA,NA,NA,NA,"HighLowTmp"
"SULT1A4","P0DMN0","ENSG00000213648",445329,"Sulfotransferase 1A4","HighLowTmp"
"FUT11","Q495W5","ENSG00000196968",170384,"Alpha-(1,3)-fucosyltransferase 11","HighLowTmp"
"LMAN2L","Q9H0V9","ENSG00000114988",81562,"VIP36-like protein","HighLowTmp"
NA,NA,NA,NA,NA,"HighLowTmp"
"STAU2","Q9NUL3","ENSG00000040341",27067,"Double-stranded RNA-binding protein Staufen homolog 2","HighLowTmp"
"FAM234B","A2RU67","ENSG00000084444",57613,"Protein FAM234B","HighLowTmp"
"NIT2","Q9NQR4","ENSG00000114021",56954,"Omega-amidase NIT2","HighLowTmp"
"DUSP22","Q9NRW4","ENSG00000112679",56940,"Dual specificity protein phosphatase 22","HighLowTmp"
"ARHGAP15","Q53QZ3","ENSG00000075884",55843,"Rho GTPase-activating protein 15","HighLowTmp"
NA,NA,NA,NA,NA,"HighLowTmp"
"LEP","P41159","ENSG00000174697",3952,"Leptin","HighLowTmp"
"NARS1","O43776","ENSG00000134440",4677,"Asparagine--tRNA ligase, cytoplasmic","HighLowTmp"
"CEP19","Q96LK0","ENSG00000174007",84984,"Centrosomal protein of 19 kDa","HighLowTmp"
"MUS81","Q96NY9","ENSG00000172732",80198,"Crossover junction endonuclease MUS81","HighLowTmp"
NA,NA,NA,NA,NA,"HighLowTmp"
NA,NA,NA,NA,NA,"HighLowTmp"
"PSMB9","P28065","ENSG00000243958",5698,"Proteasome subunit beta type-9","HighLowTmp"
"MTLN","Q8NCU8","ENSG00000175701",205251,"Mitoregulin","HighLowTmp"
NA,NA,NA,NA,NA,"HighLowTmp"
"ABCB6","Q9NP58","ENSG00000115657",10058,"ATP-binding cassette sub-family B member 6","HighLowTmp"
"LTA4H","P09960","ENSG00000111144",4048,"Leukotriene A-4 hydrolase","HighLowTmp"
"TLCD5","Q6ZRR5","ENSG00000181264",219902,"TLC domain-containing protein 5","HighLowTmp"
"NME3","Q13232","ENSG00000103024",4832,"Nucleoside diphosphate kinase 3","HighLowTmp"
"OSGEP","Q9NPF4","ENSG00000092094",55644,"Probable tRNA N6-adenosine threonylcarbamoyltransferase","HighLowTmp"
"S100PBP","Q96BU1","ENSG00000116497",64766,"S100P-binding protein","HighLowTmp"
"NDUFC1","O43677","ENSG00000109390",4717,"NADH dehydrogenase [ubiquinone] 1 subunit C1, mitochondrial","HighLowTmp"
"PCF11","O94913","ENSG00000165494",51585,"Pre-mRNA cleavage complex 2 protein Pcf11","HighLowTmp"
"SUMF2","Q8NBJ7","ENSG00000129103",25870,"Inactive C-alpha-formylglycine-generating enzyme 2","HighLowTmp"
"ALS2","Q96Q42","ENSG00000003393",57679,"Alsin","HighLowTmp"
"CHD9","Q3L8U1","ENSG00000177200",80205,"Chromodomain-helicase-DNA-binding protein 9","HighLowTmp"
"GSDMD","P57764","ENSG00000278718",79792,"Gasdermin-D","HighLowTmp"
"BPNT2","Q9NX62","ENSG00000104331",54928,"Golgi-resident adenosine 3',5'-bisphosphate 3'-phosphatase","HighLowTmp"
"AHNAK2","Q8IVF2","ENSG00000185567",113146,"Protein AHNAK2","HighLowTmp"
